date,daily_ret,cumulative_ret,drawdown
2005-12-28,0.0,0.0,0.0
2005-12-29,0.0017940384887886625,0.001794038488788674,0.0
2005-12-30,1.8852470313745568e-05,0.001812924781159797,0.0
2006-01-02,0.0009307889229166011,0.002745401154380822,0.0
2006-01-03,0.0009760559139026606,0.0037241367333162856,0.0
2006-01-04,0.0005072091755467908,0.004233234825185006,0.0
2006-01-05,0.001146981304070803,0.005385071570455979,0.0
2006-01-06,0.00014831846667119137,0.005534188742685409,0.0
2006-01-09,7.372832465457426e-05,0.005608325093804378,0.0
2006-01-10,-0.0002944030609182509,0.0053122709248119016,-0.00029440306091823616
2006-01-11,-3.2115843721877866e-05,0.005279984473027133,-0.0003265094496374793
2006-01-12,0.0012736516901353772,0.006560361024310346,0.0
2006-01-13,0.001963750424179029,0.008536994360233585,0.0
2006-01-16,0.0001335516763658697,0.008671686166507486,0.0
2006-01-17,2.115309937440689e-05,0.008693022698921027,0.0
2006-01-18,8.143360340404281e-05,0.00877516420648794,0.0
2006-01-19,-0.0009282501012193134,0.007838768558205755,-0.0009282501012192961
2006-01-20,0.001130353931669776,0.008977983072734785,0.0
2006-01-23,-0.0009364588138539242,0.008033116747501623,-0.0009364588138540673
2006-01-24,-0.00010117586915020993,0.007931128120782338,-0.001037539935970022
2006-01-25,0.0005151404693544717,0.008450354235199464,-0.0005229339454251358
2006-01-26,0.000595097313716048,0.009050480332020827,0.0
2006-01-27,-0.0009804278011856181,0.008061179188303624,-0.000980427801185606
2006-01-30,0.0006999496128450729,0.008766771220400482,-0.0002811644384005372
2006-01-31,0.0005868762162689783,0.009358792446192199,0.0
2006-02-01,0.0008415401046720068,0.010208208350038994,0.0
2006-02-02,-0.0010789677131446546,0.009118226309675626,-0.0010789677131446233
2006-02-03,0.0006678270038990891,0.009792142711332108,-0.0004118612730205798
2006-02-06,0.0009628493378214657,0.010764420407279207,0.0
2006-02-07,-0.0001063603420494419,0.010656915157793323,-0.00010636034204940236
2006-02-08,-0.0017094492911888986,0.008929248410541657,-0.0018156278156269913
2006-02-09,5.5105346902065316e-05,0.008984845806774944,-0.001760622519525567
2006-02-10,0.001562020713013122,0.010560901035041592,-0.00020135193535562767
2006-02-13,-0.0019877315583429586,0.008552177240426673,-0.0021886832601024178
2006-02-14,-0.0006220265773833685,0.007924830981505204,-0.002809348418328589
2006-02-15,0.0027400249797712266,0.010686570196126288,-7.702112340039611e-05
2006-02-16,-0.00019125602378893033,0.010493270301413782,-0.0002682624164354416
2006-02-17,0.0006644280707601769,0.011164670395516385,0.0
2006-02-20,-0.0007430849073575646,0.010413289190092323,-0.0007430849073575324
2006-02-21,0.0002109651408952449,0.010626451172008666,-0.0005322765314745368
2006-02-22,0.001193217900149614,0.011832348743911814,0.0
2006-02-23,-0.0011549375557328699,0.01066374556424221,-0.001154937555732732
2006-02-24,0.0005234641174315488,0.011192791769834232,-0.000632078006669314
2006-02-27,-0.00014901693409513173,0.011042106920225558,-0.0007810007504378181
2006-02-28,0.0001663558480606563,0.011210299687347325,-0.0006147748264193175
2006-03-01,0.0006072473138764624,0.011824354425596706,-7.90083290481057e-06
2006-03-02,0.0026749584903017726,0.014530942573161676,0.0
2006-03-03,0.0010608522683055908,0.015607210024856544,0.0
2006-03-06,0.0006508779500087149,0.016268246363731587,0.0
2006-03-07,0.0005197957736394218,0.01679649830307528,0.0
2006-03-08,-0.0002495609609236898,0.016542745591894947,-0.00024956096092366466
2006-03-09,-0.002390880615438846,0.014112313246694264,-0.002639844905898707
2006-03-10,-0.0005150442186170012,0.0135900005627283,-0.0031535294876588217
2006-03-13,-0.0007736674139606204,0.012805819008176567,-0.003924757118615899
2006-03-14,0.0021376657309964005,0.01497085929962405,-0.001795481206414485
2006-03-15,-0.000896894284969807,0.014060537736507284,-0.002690765134551528
2006-03-16,1.474747354363188e-06,0.014062033219602643,-0.002689294355395762
2006-03-17,-0.0010812766883368196,0.012965551582554857,-0.0037676631724380084
2006-03-20,0.00029390312968751163,0.013263265328430585,-0.0034748673707485065
2006-03-21,-0.000353138609276722,0.01290544294808127,-0.003826778870194544
2006-03-22,0.0008342638823307539,0.01375047337534907,-0.0029957075312608767
2006-03-23,-0.0006043559670784536,0.013137807227636022,-0.003598253024617239
2006-03-24,-0.0001644379279045652,0.012971208945933732,-0.0037620992632503626
2006-03-27,-0.0008847149939538249,0.012075018128935744,-0.004643485871577235
2006-03-28,-0.0005619266091436491,0.011506306245799625,-0.005202803182450393
2006-03-29,0.0013834580334384913,0.012905682771048976,-0.003826543008871155
2006-03-30,0.0007476947000816825,0.01366302698173949,-0.003081709394716857
2006-03-31,0.0002003815650893117,0.013866146365559162,-0.0028819453473793058
2006-04-03,-0.00047861254120276886,0.013380897312807782,-0.0033591785533956604
2006-04-04,0.000314953410934752,0.013700065082992596,-0.0030452831272042144
2006-04-05,-0.0015999503629174903,0.012078195295973648,-0.00464036118827708
2006-04-06,-0.0006979433364600652,0.011371822063590331,-0.005335065815566984
2006-04-07,-0.0018259265076558725,0.009525131444588109,-0.007151250885130216
2006-04-10,-0.0010452160279542642,0.00846995959657959,-0.008188992311039419
2006-04-11,0.0015453119266969708,0.010028360252859914,-0.006656334931828213
2006-04-12,7.407031553623286e-05,0.010103173372204344,-0.006582757653120738
2006-04-13,-0.0004273480934165093,0.009671507706909832,-0.007007292617604699
2006-04-14,-0.0004647225290298872,0.009202290610358821,-0.007468758699887716
2006-04-17,-0.00023757935208523824,0.008962524984032605,-0.007704563629120222
2006-04-18,-0.0011441554870561669,0.007808114974838132,-0.008839903897424705
2006-04-19,-0.00040380746402338407,0.007401154535707999,-0.009240141742273018
2006-04-20,-0.0004167274022376023,0.0069813428695670865,-0.009653018524246139
2006-04-21,0.0009229428806288687,0.007910729130894634,-0.00873898482834082
2006-04-24,0.0003259460990611771,0.008239253701256777,-0.008415887167294174
2006-04-25,-0.0009687682262201124,0.00726250354784308,-0.009376502349431198
2006-04-26,-0.0005641462833182757,0.006694260150140741,-0.00993535891379848
2006-04-27,-0.00038938881166670694,0.006302264668469171,-0.010320879007864272
2006-04-28,-0.0015256402639515871,0.004767009415785228,-0.011830773323242148
2006-05-01,-0.0015662315678403222,0.0031933116073137313,-0.013378475160431624
2006-05-02,-6.31232013008873e-05,0.0031299868339613734,-0.013440753869551925
2006-05-03,-2.1511628868435426e-05,0.0031084078739778143,-0.013461976365911395
2006-05-04,-0.0007397978313029004,0.0023663104492710474,-0.014191815056293638
2006-05-05,-0.0016716793032690767,0.0006906754337987486,-0.01583977019605735
2006-05-08,5.937654934935864e-05,0.000750092993071938,-0.015781334157604868
2006-05-09,0.0006867266927368476,0.0014373347946892157,-0.015105444928280996
2006-05-10,-0.0008769604619290204,0.0005591138469747126,-0.015969158512248054
2006-05-11,0.0018101701912663034,0.00237029612946027,-0.01418789521570029
2006-05-12,-0.0016617839434030855,0.000704573266008035,-0.01582610194264334
2006-05-15,-0.0018517531870070197,-0.0011484846167898466,-0.017648549094940222
2006-05-16,0.0023019818423734803,0.0011508534348496635,-0.015387193892127409
2006-05-17,0.0003279986727712245,0.0014792295860202032,-0.015064242198530347
2006-05-18,-0.001244010076731732,0.00023337933277778333,-0.01628951220616866
2006-05-19,0.0014871525590244366,0.0017208789624743037,-0.01482658463690677
2006-05-22,0.0001607610171100913,0.0018819166298367218,-0.01466820715662318
2006-05-23,0.0003556784988389349,0.002238264485957542,-0.014317745823686327
2006-05-24,-0.0005853983790484488,0.0016515558305070233,-0.01489476261753807
2006-05-25,0.00010806120635485032,0.0017597955059773795,-0.014788310957199942
2006-05-26,0.0005911034681322314,0.0023519391953363833,-0.014205948910962343
2006-05-29,-0.00017375808431429146,0.0021777724425731115,-0.014377238596807975
2006-05-30,0.0010130016732258962,0.0031929802029273535,-0.0133788010903369
2006-05-31,0.000109046791433192,0.0033023751786067645,-0.013271213214235853
2006-06-01,0.0014360843013544809,0.004743201969112487,-0.011854187493838203
2006-06-02,0.00011488520534335373,0.004858632098188043,-0.011740664159259263
2006-06-05,0.0018536891870792906,0.006721327679051647,-0.009908738514381212
2006-06-06,0.0015360026133459334,0.008267654269277891,-0.0083879557492882
2006-06-07,-0.0009584399910548383,0.007301290227739177,-0.009338356388109707
