date,UK_1Y,UK_2Y,UK_3Y,UK_5Y,UK_10Y,UK_20Y
2001-04-25,0.0,-0.0017003748362233548,-0.0017467531006458098,-0.00029505514946919544,0.002085290889755069,-0.002265114436354873
2001-04-26,-0.0002,-0.00037102243734764653,-0.0020256243407106274,-0.003300555402391415,-0.0019992130212818666,-0.0011086503019503396
2001-04-27,0.0002764907888518095,-0.00013629325075788224,-0.0007287253770340868,-0.0005220921946901051,0.0012799856479626108,0.0004783887650790093
2001-04-30,-0.0006169188729838471,-0.00037088957437981775,-0.0014182816213119064,-0.0028825195814425196,-0.003501167352261748,0.0001928476553988957
2001-05-01,-0.00017839703463215438,0.0006619083468409848,0.0008781995871220393,0.0011667612022531295,0.0011546942092925598,-0.00029986383724582105
2001-05-02,-0.00152707160079978,-0.00024667815069686835,8.208635269813907e-05,0.000687770231959032,0.001276163517983932,-0.001406492466181682
2001-05-03,0.0013282418114648527,-9.759613050621618e-05,0.0003699647367955411,0.0008179309705569933,0.0010839952667009599,-0.00016507123432048763
2001-05-04,-0.0002020641858601697,0.0008740689938400746,0.0011685405962300777,0.0012248150801637205,0.0003384891479887557,0.0009481947439430254
2001-05-07,-0.002002490122752007,0.00241545660322513,0.0020968595331200554,0.0011133408463718933,-0.0005255899880060068,-0.0025158437537744693
2001-05-08,-0.00011814051217884846,-0.0,-0.0002,-0.0006721047829956457,0.00019798945112404557,-0.000868364526396348
2001-05-09,-0.00026536392235109905,0.0,0.00016028166631244865,-6.951541832814777e-05,-3.767696562300238e-05,-0.00011238464779211178
2001-05-10,0.0014169681791491766,-0.0002,-0.0008606334835683496,0.0003312591330823129,0.0014709654194739318,-7.921864816402701e-05
2001-05-11,6.176386640509278e-05,0.00019182113357652902,0.0005206065632599776,0.00069471924006756,-0.0,0.0015525272956100145
2001-05-14,0.002473864599057217,-0.001644442561356902,-0.0006404386635664339,-0.00015935548639065144,-0.0,0.0017428126922455214
2001-05-15,4.067691852893862e-05,-0.0008530855740205495,-0.001237825641779714,-0.0017964930758254116,-0.0002,0.0031402885625119907
2001-05-16,-0.00012067489649220907,-0.0012453895381541453,-0.001225323889138257,-0.00037331556052601676,0.0005458187776858157,0.0
2001-05-17,0.0006752868706856041,-0.00044956005343620484,0.0009825456189757594,0.002605833902233026,0.0020843092536521066,0.0
2001-05-18,-9.292725760423918e-06,-0.0012244731855763204,-0.0013098478283836968,-0.00021633243876394622,0.0016869438314041963,-0.0002
2001-05-21,-0.0,-0.0024815504934386006,-0.002634863706625338,-0.0021764661965772676,-0.0016197979080045599,-8.506114902542743e-06
2001-05-22,-0.0002,-0.0004884765893074523,0.00022539126067218221,0.0004665258816579441,-0.00011156401927235525,0.0024766394745165928
2001-05-23,-0.002579518494095718,-0.0004915305575143833,-0.0003022855525966712,-0.0014760353950433451,-0.00255338510491361,0.0025387470299070244
2001-05-24,0.0009936134845071735,0.0011076712798860349,0.0009169372151410048,0.0002555999738440773,-0.0007584107646518408,-0.0
2001-05-25,0.000666534417244408,0.0006142815402231366,-7.746214935762376e-05,-0.0011877835470370157,-0.001774903451043816,-0.0
2001-05-28,0.0006435591161434789,-0.0,-0.0006177948891321378,-0.0008041483980838288,-0.002035517710847236,-0.0002
2001-05-29,0.0011176971515634386,0.0,0.001627398802743282,0.001027748521844642,-0.00019299093010174755,-0.0016590349223963533
2001-05-30,-0.0007589817024202635,-0.0002,-0.001179582551247152,-0.0006277020371605641,0.0015543490725697803,0.000199593744814764
2001-05-31,-0.00027520624825598186,-0.00043869491151992784,-0.0006597928595005859,-0.0005582761077413202,0.0007872580840894024,0.0032939915642312134
2001-06-01,0.0002314426209258098,0.0009073723985569579,0.00035047074148194726,-0.0009599006094387784,-0.0018856836245279545,0.0007180886980220875
2001-06-04,-0.0004798911530093118,0.000547199220131335,0.000982234693117058,0.0015282446492001166,0.0025505644041004176,6.0229829031582765e-05
2001-06-05,-0.00048784618554076044,-0.0004429004934111267,0.00014671640089913908,0.0003359323489079787,-0.0,-0.0011021275810238808
