date,1Y,2Y,3Y,5Y,10Y,20Y,30Y
1990-01-04,6.313,6.098,6.014,5.925,5.707,5.598,
1990-01-05,6.313,6.101,6.036,5.946,5.736,5.628,
1990-01-08,6.343,6.146,6.079,5.982,5.797,5.68,
1990-01-09,6.461,6.247,6.174,6.168,5.965,5.807,
1990-01-10,6.484,6.314,6.239,6.232,6.015,5.853,
1990-01-11,6.487,6.314,6.239,6.232,6.056,5.904,
1990-01-12,6.532,6.375,6.32,6.304,6.214,6.035,
1990-01-16,6.581,6.478,6.466,6.443,6.411,6.23,
1990-01-17,6.56,6.468,6.442,6.423,6.381,6.238,
1990-01-18,6.56,6.57,6.539,6.486,6.526,6.36,
1990-01-19,6.56,6.57,6.539,6.476,6.437,6.353,
1990-01-22,6.548,6.567,6.538,6.475,6.403,6.318,
1990-01-23,6.558,6.567,6.538,6.448,6.353,6.282,
1990-01-24,6.584,6.62,6.567,6.476,6.433,6.302,
1990-01-25,6.56,6.573,6.519,6.402,6.269,6.252,
1990-01-26,6.535,6.54,6.494,6.381,6.228,6.224,
1990-01-29,6.545,6.545,6.497,6.383,6.235,6.186,
1990-01-30,6.595,6.566,6.527,6.409,6.287,6.21,
1990-01-31,6.587,6.595,6.544,6.455,6.376,6.26,
1990-02-01,6.577,6.595,6.505,6.419,6.221,6.18,
1990-02-02,6.577,6.627,6.544,6.429,6.238,6.165,
1990-02-05,6.626,6.66,6.553,6.458,6.288,6.191,
1990-02-06,6.626,6.66,6.553,6.458,6.279,6.176,
1990-02-07,6.636,6.666,6.561,6.467,6.271,6.176,
1990-02-08,6.615,6.668,6.576,6.492,6.272,6.214,
1990-02-09,6.615,6.668,6.564,6.473,6.199,6.17,
1990-02-13,6.635,6.673,6.568,6.475,6.195,6.155,
1990-02-14,6.629,6.692,6.586,6.511,6.234,6.162,
1990-02-15,6.629,6.692,6.589,6.532,6.257,6.168,
1990-02-16,6.661,6.73,6.627,6.559,6.283,6.206,
1990-02-19,6.707,6.778,6.674,6.585,6.327,6.248,
1990-02-20,6.75,6.828,6.721,6.621,6.384,6.291,
1990-02-21,6.761,6.828,6.724,6.622,6.34,6.285,
1990-02-22,6.761,6.828,6.692,6.596,6.26,6.255,
1990-02-23,6.793,6.875,6.737,6.62,6.344,6.318,
1990-02-26,6.835,6.897,6.757,6.619,6.351,6.347,
1990-02-27,6.947,6.952,6.774,6.637,6.382,6.368,
1990-02-28,6.96,6.974,6.793,6.676,6.436,6.391,
1990-03-01,6.974,6.993,6.832,6.72,6.537,6.438,
1990-03-02,7.028,7.089,6.928,6.8,6.592,6.487,
1990-03-05,7.059,7.111,6.946,6.826,6.585,6.516,
1990-03-06,7.079,7.142,6.954,6.826,6.56,6.437,
1990-03-07,7.117,7.18,6.993,6.842,6.652,6.459,
1990-03-08,7.173,7.219,7.019,6.869,6.631,6.458,
1990-03-09,7.219,7.245,7.034,6.896,6.643,6.471,
1990-03-12,7.24,7.267,7.055,6.914,6.682,6.513,
1990-03-13,7.276,7.295,7.083,6.961,6.761,6.584,
1990-03-14,7.318,7.335,7.081,6.979,6.772,6.591,
1990-03-15,7.327,7.335,7.071,6.97,6.736,6.591,
1990-03-16,7.338,7.334,7.071,6.97,6.68,6.576,
1990-03-19,7.395,7.384,7.1,6.996,6.724,6.604,
1990-03-20,7.395,7.384,7.1,7.026,6.687,6.604,
1990-03-22,7.387,7.382,7.098,7.025,6.688,6.605,
1990-03-23,7.361,7.355,7.07,6.997,6.636,6.589,
1990-03-26,7.367,7.355,7.072,6.978,6.639,6.602,
1990-03-27,7.403,7.392,7.109,7.01,6.766,6.695,
1990-03-28,7.403,7.393,7.138,7.065,6.807,6.723,
1990-03-29,7.366,7.356,7.112,7.011,6.689,6.68,
1990-03-30,7.366,7.356,7.109,7.075,6.816,6.749,
1990-04-02,7.386,7.373,7.109,7.093,6.832,6.763,
1990-04-03,7.408,7.373,7.109,7.096,6.785,6.757,
1990-04-04,7.386,7.373,7.109,7.104,6.799,6.763,
1990-04-05,7.365,7.354,7.091,7.096,6.775,6.754,
1990-04-06,7.344,7.334,7.08,7.087,6.808,6.763,
1990-04-09,7.306,7.296,7.046,7.04,6.736,6.743,
1990-04-10,7.279,7.267,7.018,7.013,6.769,6.743,
1990-04-11,7.279,7.267,7.018,7.012,6.826,6.756,
1990-04-12,7.261,7.245,7.001,6.985,6.771,6.729,
1990-04-13,7.258,7.25,7.0,6.994,6.792,6.727,
1990-04-16,7.24,7.219,7.002,7.004,6.816,6.736,
1990-04-17,7.248,7.218,7.002,7.004,6.789,6.728,
1990-04-18,7.236,7.215,7.0,6.995,6.748,6.715,
1990-04-19,7.236,7.215,7.0,6.976,6.69,6.693,
1990-04-20,7.207,7.188,6.972,6.976,6.679,6.694,
1990-04-23,7.192,7.165,6.974,6.976,6.692,6.695,
1990-04-24,7.162,7.135,6.977,6.978,6.722,6.7,
1990-04-25,7.162,7.139,6.977,6.968,6.731,6.7,
1990-04-26,7.135,7.117,6.958,6.942,6.696,6.686,
1990-04-27,7.145,7.117,6.958,6.942,6.723,6.7,
1990-05-01,7.146,7.117,6.962,6.942,6.74,6.699,
1990-05-02,7.135,7.1,6.951,6.933,6.723,6.694,
1990-05-07,7.048,7.053,6.904,6.888,6.657,6.664,
1990-05-08,7.006,7.033,6.885,6.871,6.642,6.657,
1990-05-09,7.006,7.017,6.867,6.853,6.617,6.649,
1990-05-10,6.995,6.974,6.861,6.843,6.616,6.649,
1990-05-11,6.928,6.895,6.773,6.756,6.5,6.599,
1990-05-14,6.884,6.832,6.708,6.692,6.436,6.566,
1990-05-15,6.832,6.784,6.661,6.648,6.348,6.529,
1990-05-16,6.841,6.786,6.664,6.647,6.376,6.544,
1990-05-17,6.812,6.748,6.662,6.648,6.355,6.529,
1990-05-18,6.809,6.721,6.633,6.629,6.344,6.529,
1990-05-21,6.829,6.733,6.655,6.647,6.364,6.543,
1990-05-22,6.784,6.712,6.616,6.603,6.274,6.522,
1990-05-23,6.782,6.701,6.606,6.565,6.237,6.493,
1990-05-24,6.779,6.685,6.588,6.549,6.224,6.473,
1990-05-25,6.73,6.617,6.524,6.457,6.189,6.421,
1990-05-28,6.683,6.611,6.52,6.458,6.223,6.392,
1990-05-29,6.69,6.632,6.542,6.476,6.291,6.406,
1990-05-30,6.677,6.616,6.524,6.458,6.274,6.364,
1990-05-31,6.659,6.605,6.513,6.458,6.263,6.354,
1990-06-01,6.639,6.589,6.506,6.465,6.392,6.327,
1990-06-04,6.635,6.595,6.506,6.467,6.358,6.317,
1990-06-05,6.642,6.595,6.506,6.474,6.376,6.324,
1990-06-06,6.612,6.584,6.51,6.477,6.406,6.339,
1990-06-07,6.618,6.589,6.51,6.484,6.414,6.356,
1990-06-08,6.65,6.611,6.51,6.486,6.448,6.382,
1990-06-11,6.673,6.631,6.528,6.501,6.499,6.403,
1990-06-12,6.673,6.631,6.528,6.501,6.474,6.403,
1990-06-13,6.68,6.631,6.528,6.51,6.469,6.428,
1990-06-14,6.684,6.631,6.529,6.52,6.419,6.428,
1990-06-15,6.732,6.663,6.557,6.538,6.444,6.463,
1990-06-18,6.761,6.664,6.559,6.538,6.453,6.47,
1990-06-19,6.78,6.686,6.579,6.564,6.484,6.5,
1990-06-20,6.78,6.687,6.579,6.592,6.514,6.526,
1990-06-21,6.767,6.709,6.598,6.604,6.523,6.538,
1990-06-22,6.798,6.741,6.655,6.64,6.532,6.538,
1990-06-25,6.903,6.8,6.734,6.703,6.579,6.558,
1990-06-26,6.92,6.851,6.752,6.705,6.577,6.562,
1990-06-27,6.911,6.851,6.753,6.696,6.57,6.554,
1990-06-28,6.954,6.892,6.819,6.732,6.629,6.582,
1990-06-29,7.002,6.951,6.878,6.784,6.704,6.63,
1990-07-02,7.001,6.973,6.889,6.801,6.709,6.608,
1990-07-03,7.031,7.026,6.889,6.81,6.693,6.6,
1990-07-04,7.038,7.026,6.889,6.8,6.631,6.59,
1990-07-05,7.038,7.026,6.889,6.8,6.646,6.606,
1990-07-06,7.023,7.007,6.869,6.778,6.61,6.591,
1990-07-09,7.041,7.023,6.88,6.785,6.644,6.607,
1990-07-10,7.146,7.12,6.91,6.805,6.702,6.635,
1990-07-11,7.117,7.084,6.888,6.784,6.677,6.623,
1990-07-12,7.117,7.085,6.906,6.803,6.729,6.641,
1990-07-13,7.117,7.085,6.906,6.784,6.709,6.633,
1990-07-16,7.132,7.09,6.906,6.784,6.698,6.633,
1990-07-17,7.118,7.079,6.912,6.792,6.705,6.643,
1990-07-18,7.137,7.08,6.93,6.799,6.712,6.651,
1990-07-19,7.186,7.087,6.96,6.825,6.749,6.668,
1990-07-20,7.236,7.125,7.017,6.879,6.812,6.699,
1990-07-23,7.314,7.198,7.106,6.968,6.909,6.754,
1990-07-24,7.343,7.225,7.135,6.995,6.937,6.776,
1990-07-25,7.343,7.226,7.115,6.996,6.929,6.769,
1990-07-26,7.343,7.226,7.117,7.013,6.938,6.792,
1990-07-27,7.425,7.308,7.189,7.113,7.0,6.841,
1990-07-30,7.485,7.363,7.236,7.167,7.044,6.881,
1990-07-31,7.544,7.41,7.285,7.247,7.023,6.91,
1990-08-01,7.46,7.379,7.252,7.223,6.983,6.911,
1990-08-02,7.481,7.4,7.271,7.249,7.031,6.949,
1990-08-03,7.534,7.45,7.32,7.319,7.123,7.039,
1990-08-06,7.597,7.503,7.383,7.45,7.314,7.167,
1990-08-07,7.65,7.508,7.433,7.537,7.424,7.236,
1990-08-08,7.618,7.511,7.365,7.476,7.267,7.175,
1990-08-09,7.65,7.515,7.383,7.501,7.355,7.219,
1990-08-10,7.638,7.507,7.38,7.504,7.352,7.214,
1990-08-13,7.67,7.537,7.399,7.519,7.413,7.244,
1990-08-14,7.671,7.538,7.387,7.511,7.397,7.223,
1990-08-15,7.692,7.537,7.37,7.477,7.299,7.185,
1990-08-16,7.713,7.56,7.386,7.503,7.382,7.215,
1990-08-17,7.74,7.574,7.418,7.539,7.411,7.238,
1990-08-20,7.761,7.578,7.418,7.536,7.406,7.239,
1990-08-21,7.794,7.606,7.436,7.552,7.444,7.253,
1990-08-22,7.887,7.704,7.477,7.604,7.544,7.285,
1990-08-23,7.986,7.847,7.703,7.772,7.719,7.434,
1990-08-24,8.041,7.891,7.864,7.902,7.719,7.494,
1990-08-27,8.094,7.886,7.864,7.902,7.658,7.467,
1990-08-28,8.094,7.899,7.864,7.902,7.628,7.438,
1990-08-29,8.195,7.961,7.956,7.987,7.737,7.519,
1990-08-30,8.195,7.962,7.935,7.97,7.575,7.43,
1990-08-31,8.17,7.9,7.881,7.922,7.557,7.432,
1990-09-03,8.17,7.9,7.881,7.921,7.554,7.432,
1990-09-04,8.17,7.9,7.88,7.903,7.585,7.447,
1990-09-05,8.163,7.899,7.88,7.901,7.649,7.47,
1990-09-06,8.172,7.974,7.946,7.962,7.72,7.499,
1990-09-07,8.193,7.975,8.025,8.021,7.717,7.499,
1990-09-10,8.218,7.996,8.053,8.046,7.722,7.506,
1990-09-11,8.309,8.143,8.19,8.178,7.794,7.552,
1990-09-12,8.371,8.16,8.212,8.174,7.894,7.537,
1990-09-13,8.418,8.198,8.248,8.2,7.906,7.56,
1990-09-14,8.476,8.255,8.323,8.22,7.934,7.591,
1990-09-17,8.569,8.389,8.47,8.293,8.027,7.658,
1990-09-18,8.621,8.437,8.498,8.292,8.014,7.649,
1990-09-19,8.592,8.412,8.475,8.27,7.976,7.651,
1990-09-20,8.576,8.393,8.456,8.242,7.967,7.651,
1990-09-21,8.571,8.393,8.454,8.241,7.995,7.681,
1990-09-25,8.572,8.411,8.476,8.258,8.05,7.718,
1990-09-26,8.571,8.411,8.474,8.257,8.081,7.749,
1990-09-27,8.572,8.411,8.472,8.256,8.078,7.748,
1990-09-28,8.554,8.405,8.467,8.249,8.105,7.748,
1990-10-01,8.516,8.362,8.428,8.201,7.98,7.673,
1990-10-02,8.407,8.256,8.357,8.109,7.757,7.565,
1990-10-03,8.375,8.226,8.32,8.08,7.798,7.563,
1990-10-04,8.321,8.171,8.266,8.046,7.817,7.572,
1990-10-05,8.184,8.076,8.151,7.97,7.779,7.531,
1990-10-08,8.052,7.978,8.059,7.885,7.67,7.455,
1990-10-09,8.013,7.943,8.01,7.83,7.649,7.448,
1990-10-11,8.014,7.895,7.967,7.81,7.746,7.508,
1990-10-12,8.015,7.864,7.919,7.76,7.687,7.469,
1990-10-15,7.965,7.829,7.869,7.715,7.647,7.44,
1990-10-16,7.908,7.767,7.815,7.665,7.557,7.401,
1990-10-17,7.805,7.674,7.725,7.564,7.459,7.323,
1990-10-18,7.765,7.622,7.678,7.519,7.451,7.292,
1990-10-19,7.731,7.587,7.641,7.483,7.435,7.276,
1990-10-22,7.695,7.549,7.592,7.458,7.407,7.237,
1990-10-23,7.665,7.509,7.545,7.405,7.359,7.197,
1990-10-24,7.665,7.509,7.545,7.42,7.42,7.2,
1990-10-25,7.634,7.462,7.496,7.392,7.399,7.157,
1990-10-26,7.645,7.479,7.517,7.434,7.494,7.179,
1990-10-29,7.615,7.432,7.45,7.352,7.408,7.095,
1990-10-30,7.605,7.411,7.432,7.343,7.417,7.112,
1990-10-31,7.621,7.405,7.402,7.334,7.441,7.149,
1990-11-01,7.621,7.405,7.401,7.333,7.318,7.182,
1990-11-02,7.621,7.384,7.372,7.308,7.268,7.225,
1990-11-05,7.599,7.356,7.334,7.263,7.236,7.234,
1990-11-06,7.599,7.356,7.335,7.262,7.264,7.253,
1990-11-07,7.599,7.356,7.334,7.275,7.292,7.278,
1990-11-08,7.61,7.373,7.353,7.319,7.342,7.311,
1990-11-09,7.631,7.395,7.355,7.372,7.348,7.311,
1990-11-13,7.631,7.39,7.344,7.362,7.309,7.281,
1990-11-14,7.641,7.39,7.344,7.362,7.309,7.283,
1990-11-15,7.691,7.389,7.344,7.364,7.296,7.275,
1990-11-16,7.691,7.39,7.325,7.337,7.226,7.245,
1990-11-19,7.679,7.325,7.258,7.293,7.169,7.188,
1990-11-20,7.666,7.323,7.28,7.302,7.183,7.205,
1990-11-21,7.689,7.313,7.27,7.28,7.115,7.165,
1990-11-22,7.684,7.293,7.233,7.229,7.045,7.105,
1990-11-26,7.626,7.226,7.158,7.141,6.892,7.03,
1990-11-27,7.625,7.258,7.195,7.168,6.983,7.042,
1990-11-28,7.625,7.259,7.158,7.159,6.98,7.042,
1990-11-29,7.625,7.259,7.158,7.158,7.009,7.049,
1990-11-30,7.611,7.259,7.154,7.14,6.959,7.037,
1990-12-03,7.589,7.242,7.117,7.086,6.831,6.988,
1990-12-04,7.589,7.264,7.136,7.096,6.852,7.004,
1990-12-05,7.569,7.248,7.098,7.032,6.762,6.954,
1990-12-06,7.576,7.264,7.136,7.076,6.844,7.004,
1990-12-07,7.576,7.248,7.128,7.042,6.788,6.979,
1990-12-10,7.506,7.205,7.098,6.986,6.673,6.944,
1990-12-11,7.482,7.179,7.087,6.945,6.63,6.915,
1990-12-12,7.45,7.158,7.051,6.918,6.67,6.963,
1990-12-13,7.401,7.093,7.004,6.863,6.618,6.957,
1990-12-14,7.36,7.059,6.994,6.84,6.658,6.963,
1990-12-17,7.333,7.013,6.975,6.808,6.609,6.952,
1990-12-18,7.303,6.983,6.956,6.772,6.557,6.94,
1990-12-19,7.239,6.959,6.902,6.728,6.532,6.979,
1990-12-20,7.208,6.959,6.913,6.736,6.584,7.002,
1990-12-21,7.207,6.998,6.951,6.766,6.635,7.025,
1990-12-25,7.212,7.011,6.967,6.79,6.681,7.033,
1990-12-26,7.191,7.049,6.982,6.805,6.613,7.021,
1990-12-27,7.142,7.054,6.982,6.813,6.574,7.039,
1990-12-28,7.142,7.054,6.982,6.83,6.619,7.014,
1991-01-04,7.089,7.005,6.907,6.74,6.475,6.74,
1991-01-07,7.113,7.038,6.926,6.766,6.536,6.772,
1991-01-08,7.149,7.065,6.956,6.791,6.606,6.821,
1991-01-09,7.149,7.059,6.945,6.791,6.586,6.804,
1991-01-10,7.122,7.034,6.915,6.784,6.546,6.765,
1991-01-11,7.091,7.006,6.886,6.747,6.504,6.733,
1991-01-14,7.13,7.039,6.916,6.774,6.556,6.765,
1991-01-16,7.158,7.066,6.945,6.816,6.643,6.822,
1991-01-17,7.1,7.011,6.873,6.757,6.498,6.73,
1991-01-18,7.078,6.995,6.854,6.757,6.487,6.73,
1991-01-21,7.099,7.027,6.877,6.774,6.526,6.754,
1991-01-22,7.091,7.021,6.873,6.775,6.536,6.761,
1991-01-23,7.101,6.999,6.854,6.755,6.527,6.761,
1991-01-24,7.101,6.993,6.842,6.738,6.518,6.778,
1991-01-25,7.101,6.971,6.823,6.701,6.502,6.765,
1991-01-28,7.079,6.956,6.809,6.676,6.508,6.771,
1991-01-29,7.079,6.926,6.782,6.639,6.474,6.753,
1991-01-30,7.059,6.904,6.763,6.622,6.462,6.745,
1991-01-31,7.09,6.898,6.759,6.622,6.493,6.761,
1991-02-01,7.101,6.911,6.779,6.629,6.499,6.782,
1991-02-04,7.111,6.923,6.79,6.639,6.52,6.8,
1991-02-05,7.111,6.921,6.787,6.619,6.454,6.781,
1991-02-06,7.111,6.898,6.766,6.593,6.409,6.773,
1991-02-07,7.122,6.898,6.766,6.592,6.461,6.806,
1991-02-08,7.099,6.886,6.754,6.586,6.414,6.779,
1991-02-12,7.067,6.858,6.715,6.557,6.407,6.756,
1991-02-13,7.035,6.819,6.677,6.523,6.384,6.74,
1991-02-14,7.006,6.797,6.659,6.496,6.38,6.715,
1991-02-15,6.974,6.769,6.628,6.466,6.365,6.699,
1991-02-18,6.963,6.741,6.601,6.44,6.311,6.65,
1991-02-19,6.929,6.707,6.577,6.421,6.323,6.638,
1991-02-20,6.906,6.679,6.55,6.393,6.307,6.615,
1991-02-21,6.885,6.661,6.531,6.374,6.338,6.622,
1991-02-22,6.864,6.644,6.512,6.356,6.332,6.615,
1991-02-25,6.835,6.617,6.489,6.336,6.324,6.607,
1991-02-26,6.825,6.598,6.471,6.317,6.36,6.619,
1991-02-27,6.824,6.611,6.481,6.334,6.411,6.635,
1991-02-28,6.857,6.645,6.514,6.379,6.467,6.644,
1991-03-01,7.054,6.749,6.646,6.578,6.589,6.721,
1991-03-04,7.07,6.803,6.694,6.649,6.596,6.737,
1991-03-05,7.058,6.786,6.681,6.65,6.594,6.746,
1991-03-06,7.058,6.788,6.681,6.643,6.585,6.753,
1991-03-07,7.066,6.8,6.69,6.648,6.61,6.785,
1991-03-08,7.053,6.795,6.689,6.64,6.577,6.777,
1991-03-11,7.061,6.816,6.707,6.667,6.638,6.817,
1991-03-12,7.061,6.807,6.707,6.631,6.528,6.769,
1991-03-13,7.061,6.816,6.726,6.639,6.585,6.793,
1991-03-14,7.059,6.815,6.739,6.657,6.56,6.777,
1991-03-15,7.063,6.815,6.744,6.675,6.539,6.769,
1991-03-18,7.063,6.815,6.743,6.675,6.52,6.761,
1991-03-19,7.066,6.816,6.754,6.699,6.533,6.769,
1991-03-20,7.059,6.809,6.755,6.709,6.557,6.794,
1991-03-22,7.006,6.764,6.729,6.665,6.496,6.77,
1991-03-25,7.026,6.771,6.736,6.673,6.505,6.771,
1991-03-26,7.026,6.788,6.76,6.7,6.551,6.795,
1991-03-27,7.013,6.815,6.785,6.726,6.596,6.811,
1991-03-28,7.013,6.815,6.787,6.726,6.598,6.818,
1991-03-29,7.018,6.804,6.765,6.709,6.572,6.802,
1991-04-01,7.027,6.833,6.792,6.744,6.625,6.789,
1991-04-02,7.033,6.834,6.792,6.744,6.627,6.789,
1991-04-03,7.033,6.837,6.792,6.736,6.586,6.769,
1991-04-04,7.037,6.848,6.802,6.744,6.614,6.792,
1991-04-05,7.012,6.823,6.78,6.729,6.568,6.767,
1991-04-08,7.001,6.823,6.78,6.728,6.586,6.783,
1991-04-09,7.012,6.834,6.789,6.747,6.603,6.783,
1991-04-10,7.026,6.863,6.818,6.774,6.616,6.798,
1991-04-11,7.058,6.902,6.853,6.816,6.678,6.854,
1991-04-12,7.073,6.917,6.865,6.818,6.655,6.831,
1991-04-15,7.069,6.918,6.862,6.819,6.652,6.83,
1991-04-16,7.053,6.882,6.827,6.777,6.568,6.781,
1991-04-17,7.053,6.882,6.832,6.784,6.582,6.781,
1991-04-18,7.048,6.862,6.809,6.778,6.577,6.777,
1991-04-19,7.048,6.862,6.808,6.785,6.605,6.793,
1991-04-22,7.087,6.893,6.837,6.811,6.639,6.808,
1991-04-23,7.127,6.914,6.846,6.822,6.621,6.802,
1991-04-24,7.166,6.945,6.876,6.828,6.644,6.81,
1991-04-25,7.184,6.944,6.875,6.838,6.65,6.818,
1991-04-26,7.202,6.94,6.864,6.841,6.644,6.825,
1991-04-30,7.212,6.941,6.865,6.829,6.65,6.832,
1991-05-01,7.192,6.925,6.847,6.804,6.598,6.809,
1991-05-02,7.184,6.921,6.845,6.796,6.594,6.808,
1991-05-07,7.183,6.933,6.856,6.804,6.612,6.824,
1991-05-08,7.183,6.944,6.863,6.811,6.626,6.832,
1991-05-09,7.204,6.954,6.863,6.801,6.624,6.835,
1991-05-10,7.203,6.934,6.836,6.769,6.585,6.827,
1991-05-13,7.195,6.924,6.825,6.759,6.587,6.827,
1991-05-14,7.195,6.913,6.817,6.751,6.588,6.827,
1991-05-15,7.195,6.919,6.817,6.751,6.598,6.827,
1991-05-16,7.185,6.908,6.807,6.732,6.585,6.803,
1991-05-17,7.17,6.895,6.797,6.724,6.569,6.768,
1991-05-20,7.159,6.89,6.786,6.724,6.578,6.768,
1991-05-21,7.16,6.879,6.778,6.724,6.578,6.768,
1991-05-22,7.153,6.875,6.775,6.726,6.584,6.767,
1991-05-23,7.154,6.859,6.756,6.726,6.576,6.76,
1991-05-24,7.154,6.85,6.745,6.725,6.592,6.759,
1991-05-27,7.146,6.846,6.743,6.726,6.595,6.758,
1991-05-28,7.146,6.83,6.735,6.726,6.592,6.758,
1991-05-29,7.146,6.83,6.735,6.726,6.593,6.758,
1991-05-30,7.106,6.803,6.716,6.726,6.576,6.751,
1991-05-31,7.047,6.757,6.678,6.711,6.562,6.742,
1991-06-03,7.057,6.762,6.678,6.711,6.59,6.75,
1991-06-04,7.047,6.751,6.671,6.711,6.582,6.742,
1991-06-05,7.047,6.751,6.671,6.72,6.604,6.751,
1991-06-06,7.047,6.751,6.671,6.737,6.613,6.739,
1991-06-07,7.068,6.762,6.682,6.754,6.633,6.747,
1991-06-10,7.12,6.816,6.73,6.805,6.715,6.792,
1991-06-11,7.114,6.851,6.767,6.866,6.754,6.815,
1991-06-12,7.144,6.894,6.805,6.903,6.777,6.839,
1991-06-13,7.155,6.9,6.823,6.919,6.766,6.839,
1991-06-14,7.143,6.904,6.824,6.937,6.786,6.847,
1991-06-17,7.154,6.915,6.835,6.949,6.769,6.847,
1991-06-18,7.167,6.943,6.859,6.966,6.782,6.848,
1991-06-19,7.238,6.981,6.896,6.985,6.803,6.855,
1991-06-20,7.205,6.983,6.897,6.99,6.755,6.84,
1991-06-21,7.205,6.975,6.888,6.96,6.738,6.823,
1991-06-24,7.242,7.005,6.916,6.991,6.787,6.847,
1991-06-25,7.242,6.997,6.908,6.975,6.765,6.84,
1991-06-26,7.251,6.997,6.915,6.986,6.765,6.84,
1991-06-27,7.268,7.008,6.927,6.99,6.777,6.84,
1991-06-28,7.279,7.019,6.934,6.987,6.774,6.84,
1991-07-01,7.185,6.933,6.852,6.911,6.694,6.897,
1991-07-02,7.216,6.95,6.87,6.919,6.706,6.913,
1991-07-03,7.216,6.955,6.889,6.937,6.726,6.924,
1991-07-04,7.195,6.934,6.87,6.915,6.701,6.904,
1991-07-05,7.109,6.914,6.855,6.933,6.714,6.903,
1991-07-08,7.098,6.898,6.855,6.935,6.723,6.906,
1991-07-09,7.077,6.877,6.836,6.935,6.722,6.907,
1991-07-10,7.077,6.882,6.84,6.933,6.722,6.907,
1991-07-11,7.056,6.857,6.827,6.935,6.722,6.906,
1991-07-12,7.045,6.846,6.819,6.923,6.705,6.898,
1991-07-15,7.024,6.824,6.79,6.885,6.672,6.874,
1991-07-16,7.024,6.825,6.79,6.887,6.678,6.873,
1991-07-17,6.98,6.818,6.789,6.885,6.674,6.872,
1991-07-18,6.98,6.818,6.789,6.897,6.693,6.88,
1991-07-19,6.98,6.807,6.778,6.882,6.68,6.872,
1991-07-22,6.961,6.807,6.774,6.884,6.675,6.868,
1991-07-23,6.96,6.796,6.767,6.876,6.663,6.868,
1991-07-24,6.928,6.78,6.748,6.848,6.644,6.852,
1991-07-25,6.917,6.769,6.729,6.821,6.614,6.845,
1991-07-26,6.867,6.735,6.686,6.773,6.565,6.815,
1991-07-29,6.877,6.735,6.69,6.773,6.571,6.819,
1991-07-30,6.845,6.707,6.66,6.727,6.529,6.802,
1991-07-31,6.844,6.702,6.652,6.715,6.516,6.799,
1991-08-01,6.831,6.698,6.65,6.714,6.547,6.804,
1991-08-02,6.801,6.681,6.651,6.706,6.545,6.796,
1991-08-05,6.767,6.653,6.633,6.659,6.496,6.772,
1991-08-06,6.724,6.649,6.631,6.671,6.513,6.774,
1991-08-07,6.705,6.637,6.623,6.644,6.489,6.774,
1991-08-08,6.707,6.642,6.623,6.644,6.495,6.782,
1991-08-09,6.684,6.62,6.603,6.628,6.463,6.774,
1991-08-12,6.669,6.619,6.603,6.629,6.471,6.766,
1991-08-13,6.623,6.58,6.565,6.584,6.431,6.752,
1991-08-14,6.6,6.552,6.538,6.548,6.397,6.722,
1991-08-15,6.578,6.553,6.539,6.548,6.406,6.722,
1991-08-16,6.513,6.514,6.498,6.515,6.369,6.683,
1991-08-19,6.53,6.554,6.548,6.606,6.515,6.778,
1991-08-20,6.483,6.509,6.499,6.553,6.447,6.723,
1991-08-21,6.487,6.481,6.463,6.498,6.395,6.691,
1991-08-22,6.463,6.461,6.448,6.484,6.383,6.68,
1991-08-23,6.463,6.454,6.44,6.484,6.39,6.68,
1991-08-26,6.474,6.455,6.44,6.493,6.415,6.696,
1991-08-27,6.458,6.453,6.439,6.495,6.423,6.685,
1991-08-28,6.462,6.453,6.439,6.505,6.426,6.689,
1991-08-29,6.413,6.407,6.382,6.443,6.347,6.651,
1991-08-30,6.367,6.376,6.356,6.431,6.322,6.614,
1991-09-02,6.357,6.363,6.34,6.411,6.284,6.591,
1991-09-03,6.342,6.345,6.321,6.42,6.294,6.591,
1991-09-04,6.31,6.32,6.299,6.417,6.276,6.575,
1991-09-05,6.314,6.323,6.299,6.423,6.276,6.563,
1991-09-06,6.223,6.268,6.245,6.407,6.272,6.556,
1991-09-09,6.171,6.224,6.214,6.389,6.26,6.544,
1991-09-10,6.097,6.171,6.188,6.38,6.254,6.544,
1991-09-11,6.058,6.124,6.138,6.362,6.229,6.525,
1991-09-12,5.961,6.051,6.066,6.303,6.186,6.49,
1991-09-13,5.88,5.972,5.991,6.233,6.152,6.45,
1991-09-17,5.901,5.98,5.995,6.21,6.178,6.458,
1991-09-18,5.912,5.98,5.996,6.18,6.165,6.45,
1991-09-19,5.875,5.97,5.992,6.172,6.173,6.445,
1991-09-20,5.845,5.922,5.942,6.102,6.122,6.389,
1991-09-24,5.829,5.901,5.92,6.054,6.071,6.357,
1991-09-25,5.813,5.893,5.915,6.049,6.087,6.363,
1991-09-26,5.796,5.878,5.899,6.042,6.071,6.352,
1991-09-27,5.755,5.83,5.849,6.013,6.07,6.356,
1991-09-30,5.705,5.785,5.85,6.013,6.083,6.358,
1991-10-01,5.657,5.747,5.824,5.977,6.036,6.32,
1991-10-02,5.668,5.739,5.803,5.968,6.024,6.312,
1991-10-03,5.625,5.695,5.754,5.932,5.982,6.289,
1991-10-04,5.598,5.68,5.77,5.954,6.015,6.306,
1991-10-07,5.615,5.683,5.795,5.968,6.017,6.31,
1991-10-08,5.648,5.718,5.833,6.002,6.034,6.332,
