date,US_1Y,US_2Y,US_3Y,US_5Y,US_10Y,US_20Y,US_30Y,DE_1Y,DE_2Y,DE_3Y,DE_5Y,DE_10Y,DE_20Y,DE_30Y,UK_1Y,UK_2Y,UK_3Y,UK_5Y,UK_10Y,UK_20Y
2005-12-29,-6.532842335846625e-08,-7.323916620304072e-08,-6.786821681927809e-08,-7.356226552932312e-08,7.961534376945566e-08,1.3849744705511872e-07,1.279198197451318e-07,-0.0029131025027794486,2.7851035230223234e-07,2.867927616992327e-07,3.771593167432019e-07,3.7053217826554677e-07,6.299657199019119e-08,-4.545817601660153e-08,7.450305078658038e-08,5.801740521403545e-08,5.3326820530435054e-08,6.662055842869936e-08,8.396368801240267e-08,1.0081604338459457e-07
2005-12-30,-1.6626934567866305e-07,-2.077764530471257e-07,-1.319681827137627e-07,-1.3966002895900704e-07,-1.5783230404512113e-07,-6.948642391338058e-08,-1.2183367511320793e-07,0.0033683603883311653,-5.01739343148408e-07,-9.101395801219327e-07,-1.772409054904808e-06,-1.7256961827194526e-06,-8.438147584360552e-09,6.386806509116137e-07,-2.61395657182368e-09,-4.9063710942050134e-08,-9.296191209627908e-08,-1.613591879077696e-07,-2.4713311023491175e-07,-1.86302273903251e-07
2006-01-02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0075553226879061415,8.596358173048706e-07,1.2685252803493967e-06,2.274321812934392e-06,2.894644384834803e-06,1.6222878030712317e-06,1.0555008670223574e-06,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-03,-0.0,4.373622363785211e-07,4.016620392469675e-07,3.095781381636631e-07,1.389075188629045e-07,-5.9587858822350796e-08,-5.4017264198852e-08,0.00012572725943082322,-1.0867718468372798e-07,-1.4868736624031478e-07,-6.290964439560668e-08,4.377739082998932e-08,-7.31753406375808e-08,-1.0591192272979976e-07,2.643988410990802e-08,3.682815559303357e-08,-5.8698144095036015e-09,-4.690130843823237e-08,9.28101634418424e-08,-3.0677771682948466e-08
2006-01-04,1.3730276465281744e-07,1.6301257104359224e-07,9.973476817755689e-08,1.0804238518875877e-07,6.072009862379022e-08,1.0454601352216075e-07,-1.4330867296105118e-07,0.01213492005404468,-1.3257732170434043e-06,-1.52164233434287e-06,-1.4994159939667578e-06,-1.5838428436841143e-06,-1.6231508509645871e-06,-1.4713097440914198e-06,-5.473585294538591e-08,-1.3759806346344264e-07,-1.938085111710268e-07,-2.6586246556535883e-07,-3.041399895615138e-07,-2.3287592417888308e-07
2006-01-05,-4.804240844477707e-08,-6.179299702688893e-08,-5.762818151224963e-08,-6.109956936451472e-08,-0.0,-5.605219586183247e-08,2.045622472831005e-07,0.0040831848580008025,-4.069967640464171e-07,-4.775541429323175e-07,-5.854278699931286e-07,-6.501035033223922e-07,-4.5949080238234256e-07,-3.6184391552994995e-07,2.8876640843774083e-08,5.717987852679988e-08,7.722776254750863e-08,5.7171469496523795e-08,-5.2687759661369686e-08,-1.3168361242973052e-07
2006-01-06,-8.123437691691201e-08,-2.2023068120395353e-07,-1.6188198342666514e-07,-1.7300020535761205e-07,-1.3052756607103928e-07,-1.0613428883090389e-07,-1.1809365258385e-07,0.0002894582342894072,6.009405614399821e-08,1.1382122412716522e-07,1.0134623244606429e-07,-5.325558142946206e-08,-1.1915612663232319e-07,-1.223749240494222e-07,1.094523711917291e-07,1.8151868707927236e-07,1.6828702401319708e-07,1.2255902667668064e-07,8.863325302792415e-09,-1.4775025915130864e-07
2006-01-09,-4.018838828101429e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0005709587730639272,8.018260596181696e-08,5.061293142118583e-08,-1.654387030458447e-07,-5.782824073580721e-07,-6.077404865963733e-07,-5.543981947788486e-07,1.2948819832541593e-07,2.243606992505599e-07,2.478075182228915e-07,2.486999811526729e-07,2.0931638956746006e-07,1.3681784009861918e-07
2006-01-10,-1.206992459638475e-07,-2.721176010920051e-07,-2.1043435942066223e-07,-2.2579756976162243e-07,-3.3580824215987786e-07,-2.974134857941109e-07,-5.396292380112476e-07,-0.005362130947226707,6.476759890054091e-07,7.519879551747253e-07,6.736607129183918e-07,3.558879943588406e-07,2.032495245296102e-07,1.6119371322065438e-07,7.079528422049328e-08,1.466556580329845e-07,1.8855576599067164e-07,2.4990481473845987e-07,2.7816417429731587e-07,6.731812487610602e-08
2006-01-11,-1.486476982762394e-07,-3.8537938009424576e-07,-4.331409878178611e-07,-5.062509720983754e-07,-4.968332758171969e-07,-3.160549976644014e-07,1.3671599685319858e-07,-1.8509926007799778e-07,-3.0038551834320245e-07,-3.361791950635382e-07,-3.1364566669134586e-07,-1.8351355698312215e-07,-7.679954050418629e-08,-4.458175498050904e-08,1.1235030331261913e-07,2.1781629076539704e-07,2.4124642710086667e-07,2.6198374126792884e-07,3.027076225709717e-07,-0.006349049700019544
