date,US_1Y,US_2Y,US_3Y,US_5Y,US_10Y,US_20Y,US_30Y,DE_1Y,DE_2Y,DE_3Y,DE_5Y,DE_10Y,DE_20Y,DE_30Y,UK_1Y,UK_2Y,UK_3Y,UK_5Y,UK_10Y,UK_20Y,JP_1Y,JP_2Y,JP_3Y,JP_5Y,JP_10Y,JP_20Y,JP_30Y
2000-01-03,-0.2959183673469388,0.15104166666666669,0.02826855123674914,0.0351648351648352,0.025116279069767464,0.03845161290322587,0.010102564102564106,,,,,,,,,,,,,,,,,,,,
2000-01-04,-0.30102040816326525,0.15364583333333331,0.02826855123674914,0.03186813186813197,0.0246511627906977,0.03777419354838714,0.010153846153846175,,,,,,,,-0.16114438605858478,0.08225078038406933,-0.03601207644695433,-0.08729579395513047,-0.12680039028231524,-0.13867444438221466,-0.20918367346938777,0.10677083333333334,0.09045936395759717,0.18736263736263734,0.1729069767441861,0.13314193548387096,0.10917435897435897
2000-01-05,-0.31292517006802717,0.1597222222222222,0.03062426383981152,0.03369963369963377,0.02658914728682174,0.03815053763440864,0.0106837606837607,,,,,,,,-0.16665499822764646,0.08506348867869454,-0.031846801516226965,-0.08162637399134946,-0.1233562849646383,-0.13906677197781495,-0.20510204081632655,0.10468750000000002,0.08798586572438162,0.18543956043956042,0.17286046511627912,0.1331516129032258,0.10928717948717949
2000-01-06,-0.31632653061224475,0.16145833333333326,0.030035335689045924,0.03324175824175832,0.026976744186046564,0.03730645161290327,0.010602564102564114,,,,,,,,-0.17005480311115315,0.0867988057546511,-0.02817149663731401,-0.07805628910353507,-0.12198749263429332,-0.13965715153010452,-0.20340136054421767,0.10381944444444446,0.08598351001177856,0.18377289377289374,0.17218604651162794,0.1326215053763441,0.10893333333333334
2000-01-07,-0.3163265306122447,0.16145833333333323,0.029681978798586566,0.03296703296703305,0.026930232558139568,0.03681290322580649,0.010666666666666677,,,,,,,,-0.16781781659872563,0.08565701055559954,-0.02749979589730853,-0.07670947010788877,-0.12143183530902289,-0.14033391670465856,-0.20612244897959187,0.10520833333333335,0.08869257950530035,0.18516483516483517,0.17200000000000001,0.13241129032258064,0.10863846153846154
2000-01-10,-0.31632653061224464,0.16145833333333323,0.02944640753828033,0.03278388278388287,0.02643410852713182,0.03615053763440864,0.010452991452991459,,,,,,,,-0.16138665954335632,0.08237444080858812,-0.02847989947565106,-0.0769118895046718,-0.12167233787545022,-0.1411189750387596,-0.20775510204081632,0.10604166666666667,0.09031802120141343,0.186,0.17188837209302327,0.13228516129032258,0.10846153846153847
2000-01-11,-0.31778425655976655,0.16220238095238088,0.0292781423523473,0.03312401883830463,0.026644518272425265,0.03575115207373276,0.010454212454212458,,,,,,,,-0.15905191078921396,0.08118274613199464,-0.02803753083165325,-0.07598222330021659,-0.12143786948246937,-0.14217095822588308,-0.2098639455782313,0.10711805555555558,0.09187279151943463,0.18615384615384614,0.1714186046511628,0.1319010752688172,0.10814102564102564
2000-01-12,-0.32015306122448967,0.16341145833333326,0.029151943462897532,0.034203296703296755,0.026918604651162796,0.03535483870967745,0.010391025641025644,,,,,,,,-0.15735951402247866,0.08031891861564015,-0.02704194755175292,-0.07455159854710222,-0.1205188200723034,-0.14178814371921164,-0.21443148688046648,0.10944940476190478,0.09419485108531045,0.18668759811616953,0.1708405315614618,0.13130138248847925,0.10766227106227107
2000-01-13,-0.31859410430839,0.16261574074074073,0.02983902630545739,0.034920634920634956,0.02713178294573643,0.03504659498207888,0.010529914529914535,,,,,,,,-0.154890357210789,0.07905861982634023,-0.027097531212373963,-0.07449692153439443,-0.1205662508282646,-0.14154621292080782,-0.21645408163265306,0.11048177083333334,0.09540636042402827,0.18721153846153846,0.1707877906976744,0.13094032258064514,0.10738012820512821
2000-01-14,-0.31836734693877555,0.16250000000000003,0.030388692579505282,0.03582417582417584,0.027558139534883723,0.03471612903225809,0.01064615384615385,,,,,,,,-0.1545167347037534,0.07886791667170749,-0.026550431461634005,-0.07376765931870567,-0.12003598437854048,-0.14124842167477383,-0.21746031746031746,0.11099537037037038,0.09587750294464076,0.18725274725274726,0.1709328165374677,0.1307784946236559,0.10726438746438746
2000-01-17,-0.3181818181818183,0.16240530303030307,0.030838419530999008,0.036563436563436566,0.027906976744186053,0.03444574780058653,0.010741258741258742,,,,,,,,-0.15557801220667203,0.07940961039715552,-0.025790929115415556,-0.07302861166834804,-0.1195640136724794,-0.1410753157335484,-0.21846938775510205,0.11151041666666668,0.09660777385159011,0.18742857142857144,0.1709511627906977,0.13069548387096774,0.10715179487179487
2000-01-18,-0.3188775510204082,0.16276041666666666,0.03180212014134276,0.03791208791208794,0.028488372093023257,0.034204301075268846,0.010961538461538462,,,,,,,,-0.1587594161673475,0.08103345200208363,-0.02403115457184479,-0.07145399536341267,-0.11875891158215447,-0.14087297122607528,-0.21883116883116882,0.11169507575757577,0.09720526823000321,0.18727272727272729,0.17070824524312897,0.13066627565982405,0.10707832167832168
2000-01-19,-0.32103610675039246,0.1638621794871795,0.0320739331340038,0.03863060016906174,0.02890876565295171,0.03389578163771714,0.011069033530571992,,,,,,,,-0.16092407009396503,0.08213832744379466,-0.022683405334040802,-0.07043134667739875,-0.11824584915925505,-0.1404478341778782,-0.21887755102040818,0.11171874999999999,0.09793875147232038,0.18721611721611722,0.17061434108527132,0.13068978494623656,0.10704615384615385
2000-01-20,-0.32434402332361517,0.16555059523809526,0.03281171125694091,0.039638932496075384,0.02953488372093024,0.03356682027649772,0.011124542124542124,,,,,,,,-0.16348191034828347,0.0834438917402697,-0.020926598941737953,-0.06904339516838319,-0.11761119939116563,-0.13995700838816755,-0.21844583987441132,0.11149839743589743,0.09937483011687959,0.18752324598478445,0.1707155635062612,0.130727047146402,0.10700828402366865
2000-01-21,-0.3272108843537415,0.16701388888888893,0.03345111896348641,0.04073260073260075,0.030155038759689928,0.03323010752688174,0.011100854700854697,,,,,,,,-0.16529927945148026,0.08437150722002638,-0.019754939478606313,-0.06816425949155583,-0.11714489550837262,-0.13939365809459478,-0.21814868804664722,0.11134672619047618,0.1000504795557799,0.18756671899529045,0.17056478405315614,0.13059861751152074,0.10691978021978021
2000-01-24,-0.3258928571428572,0.16634114583333334,0.033568904593639565,0.041140109890109904,0.030305232558139546,0.03295564516129035,0.011044871794871795,,,,,,,,-0.16666035632453352,0.08506622354064733,-0.018708597255648142,-0.06741608537529185,-0.1168181007882869,-0.1389465696558629,-0.21755102040816326,0.11104166666666668,0.09992932862190812,0.18701098901098903,0.1699906976744186,0.13022150537634408,0.10666085470085471
