date,daily_ret,cumulative_ret,drawdown
2000-12-26,-5.486815332286787e-17,0.0,0.0
2000-12-27,-2.2259702080643064e-05,-2.225970208069583e-05,-2.225970208069583e-05
2000-12-28,-0.0001183569608994926,-0.00014061402838949633,-0.00014061402838949633
2000-12-29,5.828404464955305e-05,-8.233817929437226e-05,-8.233817929437226e-05
2001-01-01,-1.8995943572974045e-15,-8.233817929625964e-05,-8.233817929625964e-05
2001-01-02,0.00015885586492549015,7.650460572650175e-05,0.0
2001-01-03,0.00013009655590207593,0.00020661111461439674,0.0
2001-01-04,-0.00019987927088044313,6.690546454857227e-06,-0.00019987927088059457
2001-01-05,-0.00032357009026758786,-0.00031688170867349985,-0.0005233846861945099
2001-01-08,-3.868590646550668e-05,-0.00035555535628284396,-0.0005620503450489807
2001-01-09,4.414231677566285e-05,-0.00031142873454437225,-0.0005179328384777157
2001-01-10,-3.2587352050795225e-05,-0.000344005937957359,-0.0005505033124687677
2001-01-11,0.00021280872062926298,-0.00013127042479166295,-0.0003378117437451547
2001-01-12,2.0074441146836913e-06,-0.00012926324419504365,-0.00033580497776869054
2001-01-15,-9.126924283338893e-05,-0.00022052068927003177,-0.00042704357193604187
2001-01-16,0.00015499523875807896,-6.555963016885435e-05,-0.0002721145228983723
2001-01-17,0.0007008884148218694,0.0006352828346676276,0.0
2001-01-18,0.0003149272610809769,0.0009504101636317319,0.0
2001-01-19,-0.0005110407711949182,0.000438883694093839,-0.0005110407711949191
2001-01-22,-0.00010978151231859393,0.00032905400045968314,-0.0006207661806846872
2001-01-23,-0.0004177644080137442,-8.884787460383681e-05,-0.0010382712546825117
2001-01-24,-0.0006693849893350332,-0.0007581733905052124,-0.001706961240824739
2001-01-25,0.00010949561876826341,-0.0006487607884015922,-0.0015976525268338693
2001-01-26,-0.0005798552493981307,-0.0012282398504509517,-0.0021765813690275884
2001-01-29,0.00011001156662007654,-0.0011183634044209523,-0.0020668092515337385
2001-01-30,0.0004618882628882086,-0.0006569917004629611,-0.0016058756235805137
2001-01-31,0.0002615941850126772,-0.0003955693806587668,-0.001344701526292859
2001-02-01,0.0002548604547564752,-0.0001408097408944764,-0.0010901837827788287
2001-02-02,0.00034072474649700704,0.0001998670282392645,-0.0007498304888748399
2001-02-05,-0.00012942826103454227,7.041289876275059e-05,-0.0008791617006532048
2001-02-06,0.00019843886441128208,0.0002688657358296265,-0.0006808972960915108
2001-02-07,-0.00037635933926411387,-0.0001075947935652577,-0.0010570003732992435
2001-02-08,0.0004280037835940766,0.0003203629390500229,-0.0006294489898642543
2001-02-09,2.499437891984186e-05,0.0003453653252425415,-0.0006044703436309896
2001-02-12,0.0005732066783142579,0.0009187699692676521,-3.161015175457834e-05
2001-02-13,-4.411196325049221e-05,0.0008746174772700233,-7.572072061923463e-05
2001-02-14,-9.811863734921546e-05,0.0007764130236458389,-0.0001738319283544213
2001-02-15,-0.00031661844069882125,0.0004595487562661926,-0.0004903953306590834
2001-02-16,-0.0008625471937363069,-0.0004033948199602122,-0.0013525195352791044
2001-02-19,0.00018121198201077204,-0.0002222559379242428,-0.0011715526460139734
2001-02-20,0.0008030385502073617,0.0005806041321969602,-0.0003694548977449514
2001-02-21,9.999789656981718e-05,0.000680660087958751,-0.00026949394588777196
2001-02-22,0.0003866313433499514,0.0010675545958329646,0.0
2001-02-23,3.828356847815775e-05,0.001105879034110746,0.0
2001-02-26,-0.0006172255920954718,0.0004879708651737147,-0.0006172255920954164
2001-02-27,-0.001399774701037036,-0.000912486885135233,-0.002016136316363803
2001-02-28,1.233482764052426e-05,-0.0009001633128630226,-0.0020038263574171026
2001-03-01,-0.0006880045708986599,-0.001587548567287933,-0.002690452286622628
2001-03-02,-0.00014872781530584294,-0.0017360402699636568,-0.002838779956837682
2001-03-05,8.098086119176799e-05,-0.0016551999948081209,-0.0027580289824916597
2001-03-06,-0.000304352898574226,-0.001959049128466228,-0.0030615424669507337
2001-03-07,-0.0005581245286454842,-0.0025160802637402835,-0.0036179582736499127
2001-03-08,-0.0006411453563849438,-0.003155612446947842,-0.004256783992888115
2001-03-09,-0.00019769746962336514,-0.003352686059975407,-0.0044536399070874266
2001-03-12,0.00010550669075277845,-0.0032475331000340057,-0.0043486031051431055
2001-03-13,0.00048254872199109784,-0.0027665514709900307,-0.0038681527960229183
2001-03-14,-0.00023288777686348213,-0.0029987949518318624,-0.004100139727381173
2001-03-15,-2.4325424499626617e-05,-0.003023047429371317,-0.004124365414241442
2001-03-16,0.0007036098461992471,-0.00232156462910893,-0.0034236575121570057
2001-03-19,-0.0005542618850173998,-0.0028745397593388233,-0.0039760217943080765
2001-03-20,0.000217577915107456,-0.002657587280599061,-0.003759308973733011
2001-03-21,-0.00010884613918285812,-0.0027661441516668717,-0.0038677459266480705
2001-03-22,0.00015364773910137247,-0.002612921424360537,-0.0037146924579638516
2001-03-23,0.0007868502939598021,-0.0018281271083915307,-0.0029307650708565126
