date,cum_var,var_pc1,mean_cos_sim,min_cos_sim,r_squared,var_slope_change
2019-12-26,0.7707236464606213,0.46266768348415654,0.9998658664455519,0.9996623677382719,0.7798369536496722,0.009126859522110564
2019-12-27,0.7707944594247683,0.4633141839728666,0.999876439017445,0.9997027980643789,0.779231595142388,0.008833853882543652
2019-12-30,0.7708352241690197,0.4633738726682063,0.999876439017445,0.9997027980643789,0.7781938592302505,0.008225385080069314
2019-12-31,0.7710036641583842,0.4634140338872827,0.9998658664455519,0.9996623677382719,0.7763106240663854,0.007901176563128387
2020-01-01,0.7711076735850821,0.4637968555340056,0.9998658664455519,0.9996623677382719,0.775372715355529,0.00783110039512791
2020-01-02,0.7712267872035531,0.4640893982724892,0.999876439017445,0.9996623677382719,0.7747320095202063,0.007725974077110065
2020-01-03,0.7712744392421065,0.464197127905061,0.999876439017445,0.9996623677382719,0.7729268145525361,0.007690294835787537
2020-01-06,0.7713830382267177,0.4642302212058005,0.9999120682540278,0.9997464353616241,0.7720115717311422,0.007681988759334013
2020-01-07,0.7715390252230431,0.4663701641117818,0.9999157216402494,0.9998610883435195,0.7713776064985095,0.007457613126923501
2020-01-08,0.7715752443807824,0.46654438254018626,0.9999157216402494,0.9998610883435195,0.7704695830407593,0.007152368898554529
2020-01-09,0.7717706487272463,0.46666280555470246,0.999951672169311,0.9998724396482843,0.7704695830407593,0.006794982681892936
2020-01-10,0.7718067993178482,0.46666280555470246,0.9999157216402494,0.9998610883435195,0.7700113800777828,0.006009045087640219
2020-01-13,0.7718067993178482,0.46666280555470246,0.999951672169311,0.9998610883435195,0.7690750614078093,0.005596518547018481
2020-01-14,0.7718067993178482,0.46666280555470246,0.999951672169311,0.9998610883435195,0.7683290110792393,0.005239461327461448
2020-01-15,0.7718067993178482,0.46666280555470246,0.9999539022021473,0.9998724396482843,0.7682904495305244,0.0031267946842279404
2020-01-16,0.7718067993178482,0.46666280555470246,0.9999539022021473,0.9998724396482843,0.7682574821367898,0.003017578529349585
2020-01-17,0.7718067993178482,0.46666280555470246,0.9999539022021473,0.9998724396482843,0.7671995332014246,0.0029807420448113575
2020-01-20,0.7718067993178482,0.46666280555470246,0.9999539022021473,0.9998724396482843,0.7653151932291232,0.002848333905072109
2020-01-21,0.7715752443807824,0.46666280555470246,0.9999571756526996,0.9998767061331589,0.7628108816480655,0.002848333905072109
2020-01-22,0.7715390252230431,0.46666280555470246,0.9999571756526996,0.9998767061331589,0.7608026777357026,0.002848333905072109
2020-01-23,0.7712744392421065,0.46654438254018626,0.9999604614171695,0.9998919357361173,0.7603813138472627,0.002848333905072109
2020-01-24,0.7712267872035531,0.46648356822350623,0.9999604614171695,0.9998919357361173,0.7595724170216033,0.001820449985660555
2020-01-27,0.7705976175695182,0.4660886560080907,0.9999604614171695,0.9998919357361173,0.7593974385937655,0.0018173126403476791
2020-01-28,0.7705976175695182,0.4660886560080907,0.9999604614171695,0.9999042593470293,0.7590782063848676,0.0017207296807859596
2020-01-29,0.7705976175695182,0.4660886560080907,0.9999775753554004,0.9999395595748601,0.758958769860551,0.0017207296807859596
2020-01-30,0.7703842512366386,0.4660886560080907,0.9999790163498918,0.9999530796491206,0.7581120405530811,0.0017207296807859596
2020-01-31,0.7701900040303014,0.4660886560080907,0.9999775753554004,0.9999395595748601,0.7577538414706276,0.0017207296807859596
2020-02-03,0.7701774073506363,0.4660886560080907,0.9999775753554004,0.9999395595748601,0.7577538414706276,0.0017207296807859596
2020-02-04,0.7701063895822885,0.46591323322054157,0.9999775753554004,0.9999395595748601,0.755644374491159,0.0017207296807859596
2020-02-05,0.7701063895822885,0.46591323322054157,0.9999571756526996,0.9999042593470293,0.7546176104175791,0.001804237640725792
2020-02-06,0.7701063895822885,0.46591323322054157,0.9999571756526996,0.9999042593470293,0.7543181865100295,0.001804237640725792
2020-02-07,0.7701063895822885,0.46591323322054157,0.9999571756526996,0.9999042593470293,0.744819984428183,0.001804237640725792
2020-02-10,0.7701063895822885,0.46591323322054157,0.9999571756526996,0.9999042593470293,0.7443153712439733,0.001804237640725792
2020-02-11,0.7701063895822885,0.4660886560080907,0.9999446694102313,0.9998857920401238,0.7389406747704474,0.001804237640725792
2020-02-12,0.7701774073506363,0.4664754780943657,0.9999571756526996,0.9999042593470293,0.7382854031923847,0.001804237640725792
2020-02-13,0.7701900040303014,0.4669545699234804,0.9999571756526996,0.9999042593470293,0.7346389191659843,0.001804237640725792
