date,PC1_cos,PC2_cos,PC3_cos
2005-12-20,0.9999923122522147,0.9999469515665458,0.9999089461764803
2005-12-21,0.9999986468683679,0.9999847908644334,0.999936686505193
2005-12-22,0.9999948917302616,0.9999697172483747,0.9999499482048075
2005-12-23,0.9999940367518878,0.9996736488906872,0.999324204207372
2005-12-26,0.9999992023702942,0.9999966665590607,0.9999902868140345
2005-12-27,0.9999974222600241,0.9999750794328924,0.999962921432038
2005-12-28,0.9999973823124635,0.999948928971347,0.9999359715092497
2005-12-29,0.9999906687108403,0.9994564122160043,0.999404928167158
2005-12-30,0.9999992996137039,0.9999980704188125,0.9999955313844616
2006-01-02,0.9999831304960529,0.9990370836171945,0.999021062153138
2006-01-03,0.9999728113509057,0.9999908110958695,0.9992599861277445
2006-01-04,0.9999973171745834,0.9999979527151569,0.9999900802193826
2006-01-05,0.9999626147277754,0.9995001931828389,0.9994447546571993
2006-01-06,0.9999753610888057,0.9993616803427579,0.999209389752163
2006-01-09,0.9999985908930307,0.9999660048130645,0.9999659401842536
2006-01-10,0.9999893333608856,0.9999422889057776,0.999871779712858
2006-01-11,0.9999780101770006,0.9999611286973185,0.9999774785783067
2006-01-12,0.9999953408803581,0.9999233805953519,0.9999521414471282
2006-01-13,0.9999891565438515,0.9998575069472168,0.9998292061712033
2006-01-16,0.9999969007907733,0.9999468433561977,0.999907643615052
2006-01-17,0.9999980358485072,0.9999698408366648,0.9999692042494778
2006-01-18,0.999995666902454,0.9998878117421351,0.9999252242010661
2006-01-19,0.9999976574872596,0.9999916101146515,0.9999860150735314
2006-01-20,0.9999579534924046,0.999906444808258,0.9998381910309174
2006-01-23,0.9999989376032984,0.9999771297766494,0.9999897131276867
2006-01-24,0.9999961685330422,0.9997974590746556,0.9997775767806119
2006-01-25,0.9999844363839576,0.999974675549085,0.9999835174744619
2006-01-26,0.9999922201859717,0.999995820026701,0.9998409098704788
2006-01-27,0.9999594364715896,0.9998087021721173,0.9999776126044253
2006-01-30,0.9999376684769907,0.999201164768013,0.9999859263550801
2006-01-31,0.9999959120873179,0.9995199448143255,0.9994041718659921
2006-02-01,0.9999979453952623,0.9999950048065305,0.9999901437526554
2006-02-02,0.9999573625533735,0.9997188325360072,0.9998356451726991
2006-02-03,0.9999960057616122,0.9999564042212994,0.9999336625006118
2006-02-06,0.9999933991364223,0.9994126591111612,0.9994683786902259
2006-02-07,0.9999778930286727,0.9984460073364909,0.9985441756345966
2006-02-08,0.9999874374381741,0.9999719387579316,0.9999841735230932
2006-02-09,0.9999960684974751,0.9998831298250195,0.9999350947890818
2006-02-10,0.9999962604891188,0.9999786252997771,0.9999674192767238
2006-02-13,0.9999485542576302,0.9943953675661675,0.9936684170547754
2006-02-14,0.9999731660959079,0.999919457227757,0.9997237145784553
2006-02-15,0.9999919226502063,0.9995150076713207,0.9995193308432708
2006-02-16,0.9999910052223817,0.9987385778347662,0.9986347559100751
2006-02-17,0.9999928571441183,0.9998461717225666,0.9996807665268239
2006-02-20,0.9999602851673776,0.9999381261501046,0.9998225152904108
2006-02-21,0.9999986393427005,0.9999315890548961,0.9999221186916363
2006-02-22,0.999991238661379,0.9999876456747048,0.9999794747499913
2006-02-23,0.9999945959105406,0.9999082262820279,0.999840924375335
2006-02-24,0.9999716237978096,0.9999702685859562,0.9999693553868982
2006-02-27,0.999942081296694,0.9985795768488492,0.9990342844934852
2006-02-28,0.9999960688502372,0.9999554205782208,0.9999644303706898
2006-03-01,0.9999968661451387,0.9999952885746968,0.9997526707913986
2006-03-02,0.9999988871452384,0.9999356581921363,0.9999317017953357
2006-03-03,0.9999687867109306,0.9994212404821702,0.9993330335098183
2006-03-06,0.9999750021478819,0.999890984415272,0.9998727481959003
2006-03-07,0.9999900688822251,0.9998651963596128,0.9997845321921977
2006-03-08,0.9999996003240095,0.9999978975983385,0.9999985480780883
2006-03-09,0.9999896978396596,0.9972560611111232,0.9973190447488027
2006-03-10,0.999958382402965,0.9998191121519331,0.9975605803234271
2006-03-13,0.9999836047618459,0.9992907171026637,0.9990860018093415
2006-03-14,0.9999976584523659,0.9997811973281276,0.9998773440026983
2006-03-15,0.9999768864389733,0.999937660418298,0.9999635589976285
2006-03-16,0.9999941579613763,0.9999585920837784,0.9999886239777941
2006-03-17,0.9999973770949584,0.9999509048320727,0.99983850990828
2006-03-20,0.9999977525500516,0.9999662914612238,0.9999504250767557
2006-03-21,0.9999736861129518,0.9999454056922779,0.9999714987111715
2006-03-22,0.9999876158851364,0.9999800052342428,0.9999738033700944
2006-03-23,0.999982811205133,0.9998062591534096,0.9997501180039146
2006-03-24,0.9999986701612216,0.9999302464777515,0.9999211507288592
2006-03-27,0.9999984457203069,0.9999940206625237,0.9999629103618941
2006-03-28,0.9999964573059343,0.9995650845048066,0.9994006039273053
2006-03-29,0.9999889854036357,0.9999683472784668,0.9999540848560353
2006-03-30,0.9999727640667593,0.9995013014645853,0.9996698213968835
2006-03-31,0.999995286293759,0.9998950989919211,0.9998577131271507
2006-04-03,0.9999991285857281,0.9999991233650852,0.9999968134484657
2006-04-04,0.9999628075593249,0.9991024190825815,0.9992234871416977
2006-04-05,0.99995931184565,0.9998117054835995,0.9998412810322712
2006-04-06,0.9999789032279317,0.9999714754137166,0.9997829228668658
2006-04-07,0.9998513702157424,0.9995518849369259,0.9993032757224597
2006-04-10,0.9999882524352495,0.9998852336175383,0.9998720359126343
2006-04-11,0.9999915017228678,0.9999593230936852,0.9997195360010067
2006-04-12,0.9999987638338188,0.9999881732840442,0.9999967161652377
2006-04-13,0.9999983179018146,0.9999767790789065,0.999961635413273
2006-04-14,0.9999783450431554,0.9999487284356043,0.9999382540830501
2006-04-17,0.9999998124095175,0.9999992526233108,0.9999991031444588
2006-04-18,0.999997528840588,0.9999924275828267,0.9999518836264985
2006-04-19,0.9999986569087773,0.9999808630032934,0.9999691361982733
2006-04-20,0.9999798874393933,0.9991829916571817,0.9992886810399181
2006-04-21,0.9999994660184337,0.9999981176646242,0.9999950868706226
2006-04-24,0.9999947744967527,0.9999637730758033,0.9999085765467457
2006-04-25,0.9999992077044071,0.9999622439210887,0.9999242177583216
2006-04-26,0.9999790785501403,0.9994416913902473,0.9994043360647664
2006-04-27,0.9999766834652126,0.9996925095638634,0.9997746648390629
2006-04-28,0.9999931782260232,0.99935631300065,0.9993569077278137
2006-05-01,0.9999837174676944,0.9999350110055891,0.9999853387432908
2006-05-02,0.9999790723962523,0.9986123620293998,0.99867765814403
2006-05-03,0.9999945321408849,0.9998765429753811,0.9998808133701736
2006-05-04,0.9999985455954092,0.9999764462922728,0.9999734525933175
2006-05-05,0.9999989277121066,0.9999851739620506,0.9999719418125252
2006-05-08,0.9999965986421102,0.9999878619058541,0.999978706698477
2006-05-09,0.9999918348364893,0.9998654045884398,0.9998974100901028
2006-05-10,0.9999970029790703,0.999568473806516,0.9995175755559138
2006-05-11,0.9997781565091063,0.9969620037410785,0.9969001387927864
2006-05-12,0.999952448307658,0.9995438996008992,0.9994627561055469
2006-05-15,0.9999939590426932,0.9996441052375694,0.9995118775409422
2006-05-16,0.9999836658773618,0.9999682182365061,0.9999887659663647
2006-05-17,0.9999865641298114,0.9999930943386924,0.9999938650039268
2006-05-18,0.9998942495069678,0.9993717375103995,0.9996148055583369
2006-05-19,0.9999572028006681,0.9998580804223267,0.9999099131795686
2006-05-22,0.9999698042410952,0.9998465807578885,0.9997576502127205
2006-05-23,0.9999409286598566,0.9988004326529626,0.9987654524942373
2006-05-24,0.9999488109642505,0.9994886108321074,0.9993720282300786
2006-05-25,0.9999485782760573,0.9999346351157051,0.999986530449402
2006-05-26,0.999990333359404,0.9989369537331961,0.998869259804366
2006-05-29,0.999991067221606,0.9998666080470415,0.999856786734266
2006-05-30,0.9999981231506281,0.9999582072090576,0.9999549770601046
2006-05-31,0.9999850310791671,0.9998515008140056,0.9998633284568099
2006-06-01,0.9999841282285702,0.9999596052828839,0.9999796282187642
2006-06-02,0.999975435314815,0.9987945560143213,0.9991839653718086
2006-06-05,0.999928541581286,0.9999034906795154,0.9997957451954902
2006-06-06,0.9999782953927052,0.9997735026820505,0.9997843989525639
2006-06-07,0.9999392736830315,0.9988890573482568,0.9988922951685261
2006-06-08,0.9999969542835723,0.9998651029482039,0.9999723331073971
2006-06-09,0.9999144369620432,0.9987636941454229,0.9988612526478573
2006-06-12,0.9999660217827211,0.9997880199349738,0.9995547667554499
2006-06-13,0.9999982403391057,0.999963815781733,0.9999794896889712
2006-06-14,0.9999954014680308,0.9999599457281814,0.9999576537149354
2006-06-15,0.9999752780482338,0.9999085155764351,0.9998155291761673
2006-06-16,0.9999729000558395,0.9999667942615773,0.999911387483297
2006-06-19,0.9999969732625813,0.9995554817161608,0.9995589396898081
2006-06-20,0.9999941927356057,0.9999801545786728,0.9997356599059143
2006-06-21,0.9999853580455746,0.9998656328487638,0.9999179543482068
2006-06-22,0.9999943591257927,0.9998480867765822,0.9996922216447384
2006-06-23,0.999997270088268,0.9999829057302834,0.9999728675624613
2006-06-26,0.9999940584210085,0.9999758237938596,0.9999626407333713
2006-06-27,0.9999758184233503,0.9999580846895885,0.9999879639093341
2006-06-28,0.9999905652436649,0.9998845081179673,0.9997013631723451
2006-06-29,0.9999851933175996,0.999982985867947,0.9999085789313136
2006-06-30,0.99999140673114,0.9999828583178864,0.9999959831417266
2006-07-03,0.9999943393539068,0.999956832177057,0.9998127989714414
2006-07-04,0.9999910916691896,0.9998845205970419,0.9998929392408551
2006-07-05,0.9999982033971523,0.9999914144777453,0.9999772425395783
2006-07-06,0.9999822548718401,0.9999579235622363,0.999712858865959
2006-07-07,0.9999956750704853,0.9999823937332054,0.9998749928292064
2006-07-10,0.9999952671019908,0.9999953074377446,0.9999820856556831
2006-07-11,0.9999866194010241,0.9995990468131281,0.9988261614648373
2006-07-12,0.9999935775176024,0.9999944615751863,0.9999893765025497
2006-07-13,0.9999887704958658,0.9999136574023406,0.9998955150796771
2006-07-14,0.9999936374916143,0.9999926497708447,0.999981524886097
2006-07-17,0.9998684235879935,0.9989017057893599,0.9989540916929768
2006-07-18,0.9999984946268108,0.9999953685623959,0.9998895928496843
2006-07-19,0.9999386870797009,0.999818861348652,0.9998919130243947
2006-07-20,0.9999764854208459,0.9997162074901824,0.9996771993846357
2006-07-21,0.9999945157208165,0.9999736586432475,0.9999833890557673
2006-07-24,0.9999983682868879,0.9999975555433356,0.9999761843333397
2006-07-25,0.9999986943360848,0.9999896377227271,0.9999445999822465
2006-07-26,0.9999740421646097,0.9999715600640922,0.9999885585567027
2006-07-27,0.9999973176361105,0.999935771462849,0.999909375580164
2006-07-28,0.9999955732761008,0.9999947944966646,0.9998875733061428
2006-07-31,0.9999709334062445,0.9998341344052395,0.9998362945063759
2006-08-01,0.9999920626264814,0.9997997003966484,0.9998713843859823
2006-08-02,0.9999597204684136,0.9999254711238368,0.9999144550318326
2006-08-03,0.9999970432275169,0.9999670948396138,0.9999612306565333
2006-08-04,0.9999872975168634,0.9995375720809205,0.9989678914642741
2006-08-07,0.9999023698927525,0.9995624653992498,0.9995482554066135
2006-08-08,0.9999950471762218,0.9998803407590258,0.9999468654894468
2006-08-09,0.9999994748576269,0.9999984880694,0.9999986095260984
2006-08-10,0.9999994351580206,0.9999794936293046,0.9999884724414392
2006-08-11,0.9999987901519978,0.9999033395207381,0.9998991876008445
2006-08-14,0.999902921557148,0.9998381852574296,0.99994877583674
2006-08-15,0.9999813264369062,0.9999726884391941,0.9999906634980432
2006-08-16,0.9999919190798456,0.9999495087772814,0.9999343167773013
2006-08-17,0.999982611795802,0.9999674425481639,0.9998799067525853
2006-08-18,0.9999932166433163,0.9999534431285033,0.9992505445323162
2006-08-21,0.9999181488916786,0.9994469473741308,0.9988780295598971
2006-08-22,0.9999801571128186,0.9999029094044742,0.9997331481042496
2006-08-23,0.9999881034507476,0.9999443333417806,0.9998228074593378
2006-08-24,0.9999993858463265,0.9999940907494052,0.9999902696712212
2006-08-25,0.9999945194780837,0.9999827186424154,0.9999869379383146
2006-08-28,0.9999961419349039,0.9994370972702016,0.9994640332060251
2006-08-29,0.9999997195475683,0.9999893597298966,0.9999903082383481
2006-08-30,0.9999993237669961,0.9999500147343352,0.999953167868262
2006-08-31,0.999995316868183,0.9999750101128048,0.9999822683657236
2006-09-01,0.9999914022541969,0.999938306407401,0.9999177776227393
2006-09-04,0.9999982446975129,0.9999970619535282,0.9999883191954977
2006-09-05,0.9999964244697481,0.9999832601337184,0.9999808232254047
2006-09-06,0.9999905321567393,0.9999775218331721,0.9998979839679791
2006-09-07,0.9999957890363715,0.9999591856628888,0.9999606734779896
2006-09-08,0.999994775977912,0.9999904931461515,0.9998355081209428
2006-09-11,0.9999979444727511,0.9998987897783675,0.9999054692866263
2006-09-12,0.9999101190207704,0.9998610231138492,0.9999934261135983
2006-09-13,0.9999861281722575,0.9999010974480173,0.9995917373882179
2006-09-14,0.9999924235361197,0.9999937123709286,0.9999871382918295
2006-09-15,0.9999974023785633,0.9999989181093998,0.9999621521175451
2006-09-18,0.9999898980535267,0.9997633854778787,0.9998204115561719
2006-09-19,0.9999838473428326,0.9999695663107087,0.999941798228972
2006-09-20,0.999916805359157,0.9998547069667489,0.9999635508542244
2006-09-21,0.9999941511694106,0.9999510340769675,0.9999349962283224
2006-09-22,0.9999917761592558,0.9991444080417005,0.9989994021611471
2006-09-25,0.9998671565623334,0.9992997876099503,0.9992552046752474
2006-09-26,0.9999926668591904,0.9999781800011063,0.9999785138813284
2006-09-27,0.9999980575337458,0.9999662254459063,0.9999253874835108
2006-09-28,0.9999996211407505,0.9999797398233574,0.9999921644945851
2006-09-29,0.9999881677438909,0.9999715156687377,0.9999584648782535
2006-10-02,0.9999960591796895,0.9999971096075474,0.9999916882875355
2006-10-03,0.9999924033027567,0.9997177008761227,0.9997393436430118
2006-10-04,0.999990072658248,0.9995608017178165,0.9996879244931635
2006-10-05,0.999993135041912,0.9999779857839652,0.9999664859379471
2006-10-06,0.9999990736486053,0.9999958924737324,0.9998806966676654
2006-10-09,0.9999608754902511,0.9999319345418427,0.9999283777606116
2006-10-10,0.9999917863269105,0.9999919950378613,0.9998506299084695
2006-10-11,0.9999840935764228,0.9999900580403565,0.9999209409698986
2006-10-12,0.999997944161755,0.9999138896090988,0.9999077321863455
2006-10-13,0.9999968563204698,0.9999883181956795,0.9999871009883458
2006-10-16,0.9999545021123355,0.9999047780754359,0.9999345184241377
2006-10-17,0.9999875707146347,0.9999406488400648,0.9999433574622483
2006-10-18,0.9999984750131417,0.9999947555507976,0.9999942778459215
2006-10-19,0.9999987286539607,0.999987081515259,0.9999939294886878
2006-10-20,0.999998647293228,0.9999918549826805,0.9999962531753019
2006-10-23,0.9999809920577947,0.9999433069305232,0.9998784968863166
2006-10-24,0.9999915196524657,0.9999645381609477,0.999915438033679
2006-10-25,0.99999945977988,0.9999491786495842,0.9999442621113823
2006-10-26,0.9999962773297624,0.9998137781790809,0.9996958955143833
2006-10-27,0.9999852010808034,0.9999579066491072,0.9999525426727359
2006-10-30,0.9999407156105864,0.9999178847299783,0.9999743456127964
2006-10-31,0.9999976484142508,0.9999921876345654,0.9999680926633631
2006-11-01,0.9999790810443292,0.9999938861908804,0.9990485898980332
2006-11-02,0.9999859077677674,0.9995230981504633,0.9994442740500573
2006-11-03,0.9999556079653684,0.9997294515730134,0.9988698238325144
2006-11-06,0.9998196658054861,0.9991851987344138,0.9993326389842341
2006-11-07,0.9999930286611676,0.9995294750912396,0.9994513807719925
2006-11-08,0.9999862500985401,0.9998982840288859,0.9998368296354508
2006-11-09,0.9999914722212233,0.9999267698665985,0.9998083382057495
2006-11-10,0.9999954242188243,0.9999640210567238,0.9999405897731102
2006-11-13,0.9999973620160875,0.9999644108021177,0.9999161348992184
2006-11-14,0.9999464412641059,0.9996967545486404,0.9996896262420892
2006-11-15,0.9998789879120138,0.9998122194893959,0.9999469211341148
2006-11-16,0.9999888776903632,0.9999580706761817,0.9999291201929644
2006-11-17,0.9999986079065892,0.9999891807297581,0.9999414908014039
2006-11-20,0.9999982178834013,0.9999479420671618,0.999923319272745
2006-11-21,0.9999778334196245,0.9998087289396738,0.9997341547577934
2006-11-22,0.9999990421056731,0.9999889686819864,0.9999826727375802
2006-11-23,0.9999901318139646,0.9999708821651427,0.9998047676554416
2006-11-24,0.999998798745291,0.999999382907449,0.9999927209159185
2006-11-27,0.99999585184631,0.9999662375148554,0.9999879817265007
2006-11-28,0.9999957333988063,0.9999972452055276,0.9996146245310694
2006-11-29,0.9999799623476371,0.9999841713238233,0.9999335276370565
2006-11-30,0.9999973556256643,0.9999416563678489,0.9999291145205756
2006-12-01,0.9999932127136815,0.9999384292340414,0.9997785629575444
2006-12-04,0.9999920094469062,0.9999701319866863,0.9997290251585189
2006-12-05,0.9999992493826044,0.9999888309772019,0.9999628863563241
2006-12-06,0.9999961280962204,0.9999867322506975,0.9999879548012693
2006-12-07,0.9999859423588813,0.9999964754651578,0.9999172803924907
2006-12-08,0.9999973190009874,0.9999869383230419,0.999977450605207
2006-12-11,0.9999923042973726,0.9999947749649417,0.9998517575172073
2006-12-12,0.9999895125820242,0.9994706204027799,0.9992017542348497
2006-12-13,0.9999959701851489,0.9999481533378061,0.9997176447990791
2006-12-14,0.9999849802802825,0.9996612826029982,0.9996437457431262
2006-12-15,0.9999965957841653,0.9999875406949599,0.9999905927298476
2006-12-18,0.9999937070999043,0.9999421993275377,0.9997074372574319
2006-12-19,0.9999972720104697,0.9999649167986312,0.9999581082352867
2006-12-20,0.9999629476673926,0.9994814554098892,0.9992834337889331
2006-12-21,0.9999666073391654,0.9999777966875053,0.9990180210543034
2006-12-22,0.9999996373396944,0.9999990557909126,0.9999708923832249
2006-12-25,0.9999702288628189,0.9999484434340664,0.9996433419223086
2006-12-26,0.9999992519763754,0.9999887423864797,0.9999691237430974
2006-12-27,0.9999994093513926,0.9999977596420835,0.999974285921418
2006-12-28,0.9999396790949919,0.9999071686081027,0.9999705439481983
2006-12-29,0.9999858872077518,0.9999747378961172,0.9999517569347908
2007-01-01,0.9999989693661095,0.9999924300902063,0.9999923956732263
2007-01-02,0.9999940783191441,0.9999930562018599,0.9999953144510301
2007-01-03,0.9999961639926842,0.9999835716290935,0.999907400359711
2007-01-04,0.9999991610299455,0.9999984914361383,0.9999915958599703
2007-01-05,0.9999740053778681,0.9997505560170254,0.9997611682471891
2007-01-08,0.9999967900905925,0.9999925229806776,0.9999899972391002
2007-01-09,0.9999829371279086,0.9999817244790764,0.9999352866056959
2007-01-10,0.9999998559485026,0.9999973364072327,0.9999974669490692
2007-01-11,0.9999973855489954,0.9999653113284097,0.9999259314952613
2007-01-12,0.9999599340365796,0.9997130286039108,0.9991343591384134
2007-01-15,0.9999914789662991,0.999993706607839,0.9997961206856619
2007-01-16,0.9999785813035476,0.9999573799736418,0.9999674309884158
2007-01-17,0.9999967193903199,0.9999858157191864,0.9999987176815348
2007-01-18,0.9999637490556976,0.9998151987471819,0.9998441361574635
2007-01-19,0.9999950005776816,0.999844252323252,0.9998056933545483
2007-01-22,0.9999832826874371,0.9996782604719974,0.9997219530390717
2007-01-23,0.9999990941554082,0.9999914486966088,0.9999832666057636
2007-01-24,0.9999863787856719,0.9999487788480872,0.9999135103386221
2007-01-25,0.9999891298477508,0.9999228980193611,0.9999059092653414
2007-01-26,0.9999971925287701,0.9999946931570081,0.999967988769796
2007-01-29,0.9999945372340677,0.9999911835847649,0.99993529859783
2007-01-30,0.9999868351683333,0.9999837866260728,0.9999073284068718
2007-01-31,0.9999837924549064,0.9996471380176757,0.9993408103035885
2007-02-01,0.9999819726300241,0.9999854414370468,0.9998773677447692
2007-02-02,0.9999881785028951,0.9999376617387012,0.9985028715761721
2007-02-05,0.9999975306619041,0.9999811413091029,0.9999973152392942
2007-02-06,0.99999394372235,0.9999952048174338,0.9999191340714646
2007-02-07,0.999985913982826,0.9999626279936664,0.9999757624290256
2007-02-08,0.9999973871388363,0.9999959418894118,0.9999908102150377
2007-02-09,0.9999906239842085,0.9999946901353753,0.9998197295270184
2007-02-12,0.9999608826207926,0.9999411348432754,0.9999413193499911
2007-02-13,0.9999932249881298,0.9999905072235556,0.999991395066959
2007-02-14,0.999950783676955,0.9994742103048834,0.9995653363179265
2007-02-15,0.9999959976706085,0.9999968551424816,0.9999122090439179
2007-02-16,0.9999076024802585,0.9998131169438615,0.9996621463398772
2007-02-19,0.9999993663127194,0.9999969290456138,0.9999893296949164
2007-02-20,0.9999901941293325,0.9999926162783284,0.9999816581602476
2007-02-21,0.9999862654549007,0.9999831674704388,0.9999912918235765
2007-02-22,0.9999960616619972,0.9999798621326159,0.9999667702362804
2007-02-23,0.999984806412742,0.9999747087318114,0.9999721225810152
2007-02-26,0.9999913178704849,0.9998996002426687,0.9997618056399501
2007-02-27,0.9999949252757658,0.9999932159628047,0.9999925390371089
2007-02-28,0.9999857810283753,0.9998996321183884,0.9998352460794684
2007-03-01,0.9999919079939026,0.9998863013000271,0.9998237900128679
2007-03-02,0.999992722030013,0.9999893609130684,0.9999914299242332
2007-03-05,0.9999955685546763,0.9999822771497803,0.9999525948542483
2007-03-06,0.9999824177017238,0.9999377364609873,0.9999316855417071
2007-03-07,0.9999951036762762,0.999994192721164,0.999996168565649
2007-03-08,0.9999977695660309,0.999992886344925,0.9999922689012388
2007-03-09,0.9999992439913559,0.99999895567912,0.9999959100702429
2007-03-12,0.9999933378012207,0.999992339410632,0.9999403630772878
2007-03-13,0.9999997322841745,0.999998105575928,0.9999970613290362
2007-03-14,0.9999972463407656,0.9999842707325982,0.9999228486658704
2007-03-15,0.9999920089007699,0.9999310002854698,0.9998783958719294
2007-03-16,0.9999823018608809,0.9998781675514475,0.9998257140592968
2007-03-19,0.9999718660686621,0.9999120396576601,0.9999726095450859
2007-03-20,0.9999971854898726,0.9999948370409444,0.999970841671505
2007-03-21,0.9999950800805264,0.9999975489878927,0.9999633863834236
2007-03-22,0.9999454412624189,0.9998661031586829,0.9998608243878668
2007-03-23,0.9999951634713977,0.9999613908400773,0.9998299177835668
2007-03-26,0.9999290186216917,0.9999250551730745,0.9999156090110541
